id_usuario,nome_completo,username,password,role,rg,cpf,id_curso,campus,validade,path_foto
1603,Srta. Ana Vitória Garcia,srta.1603,123,Aluno,634782502,291.468.570-01,6.0,Pinheiros,12/2029,fotos/1603.jpg
1604,Arthur Gabriel Aragão,arthur1604,123,Aluno,281574303,982.075.163-21,6.0,Berrini,12/2028,fotos/1604.jpg
1605,Dra. Heloisa Sampaio,dra.1605,123,Aluno,637028545,086.493.572-29,6.0,Berrini,12/2029,fotos/1605.jpg
1606,Eloah Nascimento,eloah1606,123,Aluno,480326514,389.245.760-38,6.0,Berrini,12/2028,fotos/1606.jpg
1607,Srta. Isis Costela,srta.1607,123,Aluno,516327847,532.409.617-25,6.0,Tatuapé,12/2026,fotos/1607.jpg
1608,Kaique Casa Grande,kaique1608,123,Aluno,210736847,685.970.413-66,6.0,Berrini,12/2028,fotos/1608.jpg
1609,Sra. Gabriela da Rosa,sra.1609,123,Aluno,762348057,316.904.528-89,6.0,Pinheiros,12/2029,fotos/1609.jpg
1610,Lara Novaes,lara1610,123,Aluno,038651427,815.039.472-97,6.0,Tatuapé,12/2027,fotos/1610.jpg
1611,Srta. Sabrina Azevedo,srta.1611,123,Aluno,786240313,897.354.106-48,6.0,Marquês,12/2029,fotos/1611.jpg
1612,Dra. Sofia Carvalho,dra.1612,123,Aluno,162403756,952.638.017-77,6.0,Pinheiros,12/2027,fotos/1612.jpg
1613,Bento da Rocha,bento1613,123,Aluno,276584314,216.748.950-11,6.0,Tatuapé,12/2026,fotos/1613.jpg
1614,Carlos Eduardo Barbosa,carlos1614,123,Aluno,624378056,432.719.608-87,6.0,Pinheiros,12/2027,fotos/1614.jpg
1615,Dra. Maria Luiza Porto,dra.1615,123,Aluno,041637525,287.046.953-56,6.0,Tatuapé,12/2029,fotos/1615.jpg
1616,Sara Lima,sara1616,123,Aluno,670584319,294.830.716-31,6.0,Pinheiros,12/2029,fotos/1616.jpg
1617,Isis Viana,isis1617,123,Aluno,405823617,978.325.601-77,6.0,Paulista,12/2029,fotos/1617.jpg
1618,Emanuella Vargas,emanuella1618,123,Aluno,081526477,562.139.487-91,6.0,Paulista,12/2028,fotos/1618.jpg
1619,Diego Camargo,diego1619,123,Aluno,740286511,037.526.891-02,6.0,Pinheiros,12/2027,fotos/1619.jpg
1620,Bryan Moreira,bryan1620,123,Aluno,247301589,561.432.079-25,6.0,Marquês,12/2026,fotos/1620.jpg
1621,Pietro Silveira,pietro1621,123,Aluno,483615079,853.726.019-30,6.0,Paulista,12/2026,fotos/1621.jpg
1622,Maitê Costa,maitê1622,123,Aluno,380745161,024.316.758-07,6.0,Paulista,12/2026,fotos/1622.jpg
1623,José Miguel Pires,josé1623,123,Aluno,386412571,809.421.536-42,6.0,Tatuapé,12/2027,fotos/1623.jpg
1624,Ester Pinto,ester1624,123,Aluno,860732411,371.490.265-16,6.0,Marquês,12/2026,fotos/1624.jpg
1625,Dr. Luiz Gustavo Duarte,dr.1625,123,Aluno,805671237,463.872.519-82,6.0,Marquês,12/2029,fotos/1625.jpg
1626,Srta. Laura Gomes,srta.1626,123,Aluno,174206537,193.270.465-52,6.0,Tatuapé,12/2027,fotos/1626.jpg
1627,Diego Costa,diego1627,123,Aluno,645327013,274.931.685-55,6.0,Tatuapé,12/2029,fotos/1627.jpg
1628,Srta. Mirella Montenegro,srta.1628,123,Aluno,163825403,756.493.820-00,6.0,Marquês,12/2026,fotos/1628.jpg
1629,Bernardo Leão,bernardo1629,123,Aluno,64105872X,490.657.281-20,6.0,Paulista,12/2026,fotos/1629.jpg
1630,Yuri Sousa,yuri1630,123,Aluno,740685211,643.985.271-09,6.0,Marquês,12/2027,fotos/1630.jpg
1631,Vitor Hugo Moura,vitor1631,123,Aluno,206187348,751.423.689-91,6.0,Pinheiros,12/2026,fotos/1631.jpg
1632,Dr. Leandro Abreu,dr.1632,123,Aluno,17520634X,594.837.621-46,6.0,Marquês,12/2029,fotos/1632.jpg
1633,Ayla Cavalcante,ayla1633,123,Aluno,681740322,697.428.015-76,6.0,Tatuapé,12/2026,fotos/1633.jpg
1634,Lucas Rodrigues,lucas1634,123,Aluno,537062841,501.923.874-05,6.0,Pinheiros,12/2029,fotos/1634.jpg
1635,Rodrigo Correia,rodrigo1635,123,Aluno,784265033,268.547.913-91,6.0,Pinheiros,12/2028,fotos/1635.jpg
1636,Leandro Correia,leandro1636,123,Aluno,806415721,214.859.673-09,6.0,Pinheiros,12/2027,fotos/1636.jpg
1637,Luara Correia,luara1637,123,Aluno,748563027,239.140.576-61,6.0,Marquês,12/2029,fotos/1637.jpg
1638,Samuel Peixoto,samuel1638,123,Aluno,625743088,507.394.826-29,6.0,Berrini,12/2029,fotos/1638.jpg
1639,Erick Campos,erick1639,123,Aluno,825076419,869.204.531-42,6.0,Marquês,12/2029,fotos/1639.jpg
1640,Davi Luiz Mendes,davi1640,123,Aluno,846723013,801.256.394-06,6.0,Tatuapé,12/2028,fotos/1640.jpg
1641,Olívia Lopes,olívia1641,123,Aluno,156237842,504.628.371-90,6.0,Tatuapé,12/2026,fotos/1641.jpg
1642,Raul Azevedo,raul1642,123,Aluno,507261847,680.143.297-40,6.0,Paulista,12/2028,fotos/1642.jpg
1643,Dra. Sarah Machado,dra.1643,123,Aluno,128635071,096.571.834-48,6.0,Marquês,12/2028,fotos/1643.jpg
1644,Pietra Marques,pietra1644,123,Aluno,803716242,894.531.620-51,6.0,Tatuapé,12/2028,fotos/1644.jpg
1645,Caio Leão,caio1645,123,Aluno,706238540,806.237.549-83,6.0,Tatuapé,12/2026,fotos/1645.jpg
1646,Luiz Miguel Macedo,luiz1646,123,Aluno,231857640,351.297.468-64,6.0,Marquês,12/2028,fotos/1646.jpg
1647,Sra. Gabrielly Souza,sra.1647,123,Aluno,460512377,712.836.405-62,6.0,Pinheiros,12/2029,fotos/1647.jpg
1648,Gabriela Cardoso,gabriela1648,123,Aluno,478532611,640.597.318-20,6.0,Pinheiros,12/2026,fotos/1648.jpg
1649,Sr. João Lucas Castro,sr.1649,123,Aluno,248137566,847.263.150-80,6.0,Tatuapé,12/2026,fotos/1649.jpg
1650,Nina da Mata,nina1650,123,Aluno,340762810,918.037.542-14,6.0,Marquês,12/2027,fotos/1650.jpg
1651,Gabriela Araújo,gabriela1651,123,Aluno,704215688,918.342.650-70,6.0,Berrini,12/2027,fotos/1651.jpg
1652,Valentina Garcia,valentina1652,123,Aluno,173508467,536.027.841-26,6.0,Berrini,12/2027,fotos/1652.jpg
1653,Heloisa Ramos,heloisa1653,123,Aluno,764135028,928.530.467-29,6.0,Paulista,12/2026,fotos/1653.jpg
1654,Benjamim da Cruz,benjamim1654,123,Aluno,610425389,476.250.391-61,6.0,Marquês,12/2028,fotos/1654.jpg
1655,Luana Casa Grande,luana1655,123,Aluno,052631783,053.921.687-95,6.0,Tatuapé,12/2026,fotos/1655.jpg
1656,Sr. Davi Miguel Duarte,sr.1656,123,Aluno,754812066,456.739.810-66,6.0,Marquês,12/2026,fotos/1656.jpg
1657,Maria Alice Cavalcante,maria1657,123,Aluno,632745101,928.346.510-51,6.0,Pinheiros,12/2029,fotos/1657.jpg
1658,Henrique Azevedo,henrique1658,123,Aluno,462510876,641.573.809-75,6.0,Pinheiros,12/2028,fotos/1658.jpg
1659,Valentina Oliveira,valentina1659,123,Aluno,063812472,513.894.067-84,6.0,Paulista,12/2028,fotos/1659.jpg
1660,Eduardo Pinto,eduardo1660,123,Aluno,03284167X,971.538.460-93,6.0,Marquês,12/2026,fotos/1660.jpg
1661,Gabriel Rodrigues,gabriel1661,123,Aluno,746305825,716.249.835-37,6.0,Paulista,12/2029,fotos/1661.jpg
1662,Dra. Cecilia Guerra,dra.1662,123,Aluno,461532700,793.648.251-28,6.0,Marquês,12/2028,fotos/1662.jpg
1663,Pedro Lucas Fonseca,pedro1663,123,Aluno,078524635,407.918.362-31,6.0,Berrini,12/2026,fotos/1663.jpg
1664,Asafe Silveira,asafe1664,123,Aluno,104586278,649.018.327-78,6.0,Berrini,12/2029,fotos/1664.jpg
1665,Julia Macedo,julia1665,123,Aluno,256084178,702.584.319-97,6.0,Berrini,12/2028,fotos/1665.jpg
1666,Luiz Otávio Alves,luiz1666,123,Aluno,270546832,029.173.584-32,6.0,Marquês,12/2028,fotos/1666.jpg
1667,Alexia Cirino,alexia1667,123,Aluno,680532146,601.347.952-61,6.0,Pinheiros,12/2028,fotos/1667.jpg
1668,Srta. Mariane Nogueira,srta.1668,123,Aluno,708423516,475.619.382-09,6.0,Paulista,12/2029,fotos/1668.jpg
1669,Sarah Sousa,sarah1669,123,Aluno,407526833,371.896.205-59,6.0,Berrini,12/2029,fotos/1669.jpg
1670,Brenda Sousa,brenda1670,123,Aluno,581406278,548.276.013-80,6.0,Berrini,12/2029,fotos/1670.jpg
1671,Sr. Miguel Sousa,sr.1671,123,Aluno,207654189,128.743.960-87,6.0,Pinheiros,12/2026,fotos/1671.jpg
1672,Luiz Gustavo Castro,luiz1672,123,Aluno,416507839,798.514.263-00,6.0,Pinheiros,12/2028,fotos/1672.jpg
1673,Ana Beatriz Porto,ana1673,123,Aluno,481563271,147.523.086-90,6.0,Pinheiros,12/2028,fotos/1673.jpg
1674,Luara Rocha,luara1674,123,Aluno,542037610,492.713.058-41,6.0,Berrini,12/2027,fotos/1674.jpg
1675,Alice Novais,alice1675,123,Aluno,360187249,586.019.324-60,6.0,Pinheiros,12/2029,fotos/1675.jpg
1676,Ravi Lucca Monteiro,ravi1676,123,Aluno,368150240,348.967.502-92,6.0,Paulista,12/2027,fotos/1676.jpg
1677,Benicio Vasconcelos,benicio1677,123,Aluno,802357465,875.234.910-14,6.0,Marquês,12/2026,fotos/1677.jpg
1678,Alícia Sales,alícia1678,123,Aluno,34256870X,864.951.723-46,6.0,Paulista,12/2026,fotos/1678.jpg
1679,Vinícius Azevedo,vinícius1679,123,Aluno,84521763X,374.950.682-56,6.0,Tatuapé,12/2026,fotos/1679.jpg
1680,Ísis Fogaça,ísis1680,123,Aluno,810637546,378.024.651-17,6.0,Paulista,12/2028,fotos/1680.jpg
1681,Vitor Hugo Sousa,vitor1681,123,Aluno,105384677,394.152.867-09,6.0,Paulista,12/2028,fotos/1681.jpg
1682,Caleb Fogaça,caleb1682,123,Aluno,813265472,208.195.764-76,6.0,Berrini,12/2029,fotos/1682.jpg
1683,Mariah Fogaça,mariah1683,123,Aluno,068753421,965.783.204-74,6.0,Pinheiros,12/2028,fotos/1683.jpg
1684,Otto Moreira,otto1684,123,Aluno,205837645,394.286.510-60,6.0,Tatuapé,12/2027,fotos/1684.jpg
1685,Dr. Mateus Campos,dr.1685,123,Aluno,365047284,397.248.156-09,6.0,Pinheiros,12/2029,fotos/1685.jpg
1686,Clara Caldeira,clara1686,123,Aluno,45201637X,631.097.285-59,6.0,Paulista,12/2027,fotos/1686.jpg
1687,Davi Montenegro,davi1687,123,Aluno,341782506,537.284.961-46,6.0,Tatuapé,12/2029,fotos/1687.jpg
1688,Calebe Farias,calebe1688,123,Aluno,08735164X,975.324.860-10,6.0,Pinheiros,12/2029,fotos/1688.jpg
1689,Arthur Carvalho,arthur1689,123,Aluno,461027355,780.614.295-94,6.0,Tatuapé,12/2028,fotos/1689.jpg
1690,Otávio Duarte,otávio1690,123,Aluno,04827351X,628.019.743-31,6.0,Tatuapé,12/2027,fotos/1690.jpg
1691,Yan Almeida,yan1691,123,Aluno,482503166,825.730.916-86,6.0,Paulista,12/2028,fotos/1691.jpg
1692,Dr. Marcos Vinicius Pacheco,dr.1692,123,Aluno,587301648,702.396.584-00,6.0,Tatuapé,12/2026,fotos/1692.jpg
1693,Samuel Barros,samuel1693,123,Aluno,451768024,150.896.427-02,6.0,Paulista,12/2026,fotos/1693.jpg
1694,Arthur Mendes,arthur1694,123,Aluno,064851230,912.380.746-69,6.0,Pinheiros,12/2027,fotos/1694.jpg
1695,Ryan Castro,ryan1695,123,Aluno,148657230,362.415.897-09,6.0,Pinheiros,12/2028,fotos/1695.jpg
1696,Srta. Ester Melo,srta.1696,123,Aluno,370641255,690.843.251-33,6.0,Tatuapé,12/2029,fotos/1696.jpg
1697,Gabriela Silveira,gabriela1697,123,Aluno,472103659,213.675.098-40,6.0,Marquês,12/2026,fotos/1697.jpg
1698,Catarina Moreira,catarina1698,123,Aluno,21645380X,956.341.720-80,6.0,Berrini,12/2027,fotos/1698.jpg
1699,Luiza Vargas,luiza1699,123,Aluno,258063415,184.235.976-28,6.0,Tatuapé,12/2027,fotos/1699.jpg
1700,Gabriel Novaes,gabriel1700,123,Aluno,501738460,495.132.706-61,6.0,Pinheiros,12/2026,fotos/1700.jpg
1701,Ana Cecília Novaes,ana1701,123,Aluno,267481536,951.840.763-01,6.0,Paulista,12/2027,fotos/1701.jpg
1702,Apollo da Rocha,apollo1702,123,Aluno,341205874,852.613.904-51,6.0,Tatuapé,12/2026,fotos/1702.jpg
1703,Alexandre Mendes,alexandre1703,123,Aluno,128350647,518.029.367-77,6.0,Marquês,12/2028,fotos/1703.jpg
1704,Matheus Farias,matheus1704,123,Aluno,45137826X,289.361.457-46,6.0,Paulista,12/2028,fotos/1704.jpg
1705,Sr. Rodrigo Gomes,sr.1705,123,Aluno,704651324,468.175.209-67,6.0,Paulista,12/2027,fotos/1705.jpg
1706,Sra. Antonella Freitas,sra.1706,123,Aluno,401625370,321.689.750-86,6.0,Berrini,12/2029,fotos/1706.jpg
1707,Zoe Siqueira,zoe1707,123,Aluno,274153804,380.279.165-77,6.0,Tatuapé,12/2028,fotos/1707.jpg
1708,Zoe Mendonça,zoe1708,123,Aluno,784305262,638.174.592-46,6.0,Berrini,12/2028,fotos/1708.jpg
1709,Paulo Sampaio,paulo1709,123,Aluno,062453816,927.680.145-67,6.0,Paulista,12/2028,fotos/1709.jpg
1710,Arthur Miguel Nascimento,arthur1710,123,Aluno,172504387,294.703.618-22,6.0,Paulista,12/2026,fotos/1710.jpg
1711,João Felipe Aragão,joão1711,123,Aluno,138206454,945.716.308-75,6.0,Pinheiros,12/2027,fotos/1711.jpg
1712,Dra. Emilly Silva,dra.1712,123,Aluno,451237602,398.751.062-59,6.0,Berrini,12/2026,fotos/1712.jpg
1713,Arthur Miguel Ferreira,arthur1713,123,Aluno,730416252,492.380.617-69,6.0,Marquês,12/2027,fotos/1713.jpg
1714,Cauã Cavalcante,cauã1714,123,Aluno,651428737,641.970.235-61,6.0,Tatuapé,12/2029,fotos/1714.jpg
1715,Bárbara Abreu,bárbara1715,123,Aluno,854320611,301.576.984-75,6.0,Pinheiros,12/2028,fotos/1715.jpg
1716,Eloah Lopes,eloah1716,123,Aluno,456183723,073.145.286-08,6.0,Tatuapé,12/2026,fotos/1716.jpg
1717,Rafaela da Rocha,rafaela1717,123,Aluno,518746239,869.742.301-50,7.0,Pinheiros,12/2027,fotos/1717.jpg
1718,Enzo Gabriel Barbosa,enzo1718,123,Aluno,354071683,691.247.530-25,7.0,Pinheiros,12/2028,fotos/1718.jpg
1719,Maria Júlia Nogueira,maria1719,123,Aluno,814632506,637.025.894-65,7.0,Paulista,12/2029,fotos/1719.jpg
1720,Aylla Fernandes,aylla1720,123,Aluno,387420654,479.582.361-82,7.0,Marquês,12/2028,fotos/1720.jpg
1721,Bella Dias,bella1721,123,Aluno,278064516,364.912.870-50,7.0,Berrini,12/2027,fotos/1721.jpg
1722,Nicole Fonseca,nicole1722,123,Aluno,178435600,325.978.610-40,7.0,Berrini,12/2028,fotos/1722.jpg
1723,Alexandre Pereira,alexandre1723,123,Aluno,526840717,731.260.895-77,7.0,Paulista,12/2027,fotos/1723.jpg
1724,Agatha Silva,agatha1724,123,Aluno,437685019,273.085.496-74,7.0,Pinheiros,12/2028,fotos/1724.jpg
1725,Dra. Rebeca Peixoto,dra.1725,123,Aluno,735028461,740.358.621-26,7.0,Pinheiros,12/2028,fotos/1725.jpg
1726,Vitória Pimenta,vitória1726,123,Aluno,650371288,973.165.840-84,7.0,Berrini,12/2027,fotos/1726.jpg
1727,Eloá Campos,eloá1727,123,Aluno,716234087,438.510.267-80,7.0,Berrini,12/2028,fotos/1727.jpg
1728,Fernando Nogueira,fernando1728,123,Aluno,481063754,742.591.680-02,7.0,Marquês,12/2028,fotos/1728.jpg
1729,Benicio Rios,benicio1729,123,Aluno,58312740X,275.693.184-55,7.0,Marquês,12/2028,fotos/1729.jpg
1730,Apollo Cassiano,apollo1730,123,Aluno,082356178,037.914.562-61,7.0,Marquês,12/2026,fotos/1730.jpg
1731,Luana Barbosa,luana1731,123,Aluno,038517425,913.840.267-03,7.0,Marquês,12/2029,fotos/1731.jpg
1732,Mariane Ribeiro,mariane1732,123,Aluno,320546172,247.850.369-74,7.0,Berrini,12/2027,fotos/1732.jpg
1733,Alexandre Freitas,alexandre1733,123,Aluno,682430171,981.035.672-21,7.0,Berrini,12/2029,fotos/1733.jpg
1734,Maria Vitória Monteiro,maria1734,123,Aluno,825610345,384.659.702-38,7.0,Paulista,12/2027,fotos/1734.jpg
1735,Pedro Henrique Rodrigues,pedro1735,123,Aluno,213457866,104.859.273-14,7.0,Marquês,12/2028,fotos/1735.jpg
1736,João Vitor Abreu,joão1736,123,Aluno,14805237X,820.374.596-29,7.0,Paulista,12/2028,fotos/1736.jpg
1737,Lunna Mendes,lunna1737,123,Aluno,675081233,607.314.528-44,7.0,Pinheiros,12/2028,fotos/1737.jpg
1738,Maria Helena Alves,maria1738,123,Aluno,67853214X,492.350.678-47,7.0,Pinheiros,12/2029,fotos/1738.jpg
1739,Ísis Fogaça,ísis1739,123,Aluno,372054869,932.187.506-95,7.0,Paulista,12/2026,fotos/1739.jpg
1740,Luiza Fernandes,luiza1740,123,Aluno,43675812X,130.248.579-23,7.0,Paulista,12/2028,fotos/1740.jpg
1741,Dra. Esther Moreira,dra.1741,123,Aluno,134768528,371.298.564-91,7.0,Marquês,12/2029,fotos/1741.jpg
1742,Ana Lívia Almeida,ana1742,123,Aluno,826301459,812.390.564-51,7.0,Pinheiros,12/2029,fotos/1742.jpg
1743,Catarina Moreira,catarina1743,123,Aluno,427650136,286.531.794-37,7.0,Paulista,12/2026,fotos/1743.jpg
1744,Sr. Brayan Nogueira,sr.1744,123,Aluno,562374802,857.642.193-37,7.0,Tatuapé,12/2028,fotos/1744.jpg
1745,Maria Fernanda Lopes,maria1745,123,Aluno,32654107X,708.951.326-21,7.0,Berrini,12/2028,fotos/1745.jpg
1746,Pedro Lucas Azevedo,pedro1746,123,Aluno,012546732,840.375.192-32,7.0,Marquês,12/2028,fotos/1746.jpg
1747,André Cardoso,andré1747,123,Aluno,572384014,074.218.653-90,7.0,Pinheiros,12/2029,fotos/1747.jpg
1748,Rhavi Aragão,rhavi1748,123,Aluno,172048655,689.537.120-68,7.0,Paulista,12/2027,fotos/1748.jpg
1749,Isis Cavalcanti,isis1749,123,Aluno,380276410,843.195.627-55,7.0,Berrini,12/2029,fotos/1749.jpg
1750,Dr. Cauã Moreira,dr.1750,123,Aluno,67308145X,765.302.819-59,7.0,Paulista,12/2028,fotos/1750.jpg
1751,Sr. Valentim Guerra,sr.1751,123,Aluno,780642132,017.863.942-78,7.0,Pinheiros,12/2028,fotos/1751.jpg
1752,Yago Fonseca,yago1752,123,Aluno,461723852,523.049.687-83,7.0,Pinheiros,12/2027,fotos/1752.jpg
1753,Yuri Ferreira,yuri1753,123,Aluno,403581266,365.942.718-73,7.0,Paulista,12/2026,fotos/1753.jpg
1754,Raul Ferreira,raul1754,123,Aluno,375864209,584.023.719-14,7.0,Paulista,12/2027,fotos/1754.jpg
1755,Gael Dias,gael1755,123,Aluno,71426538X,248.560.937-38,7.0,Tatuapé,12/2029,fotos/1755.jpg
1756,Maya da Paz,maya1756,123,Aluno,680275149,463.529.187-19,7.0,Marquês,12/2028,fotos/1756.jpg
1757,Sophia Abreu,sophia1757,123,Aluno,703251466,432.968.175-73,7.0,Berrini,12/2026,fotos/1757.jpg
1758,Matheus Gonçalves,matheus1758,123,Aluno,701452833,348.720.156-90,7.0,Berrini,12/2026,fotos/1758.jpg
1759,Mateus Garcia,mateus1759,123,Aluno,618250347,175.860.342-90,7.0,Tatuapé,12/2027,fotos/1759.jpg
1760,Carlos Eduardo Castro,carlos1760,123,Aluno,054362179,415.086.379-20,7.0,Tatuapé,12/2027,fotos/1760.jpg
1761,Diogo Machado,diogo1761,123,Aluno,841352677,175.034.269-34,7.0,Marquês,12/2026,fotos/1761.jpg
1762,Gustavo Henrique Fogaça,gustavo1762,123,Aluno,513874628,827.649.153-73,7.0,Paulista,12/2027,fotos/1762.jpg
1763,Vitor Gabriel das Neves,vitor1763,123,Aluno,142768352,584.162.709-02,7.0,Pinheiros,12/2026,fotos/1763.jpg
1764,Bárbara Siqueira,bárbara1764,123,Aluno,647531288,439.217.680-04,7.0,Paulista,12/2028,fotos/1764.jpg
1765,Isabel Silva,isabel1765,123,Aluno,785612348,637.509.481-00,7.0,Berrini,12/2027,fotos/1765.jpg
1766,Zoe Gomes,zoe1766,123,Aluno,415072864,709.365.142-99,7.0,Tatuapé,12/2029,fotos/1766.jpg
1767,Davi Luiz Sales,davi1767,123,Aluno,675841306,798.435.162-73,7.0,Paulista,12/2029,fotos/1767.jpg
1768,Ayla Novaes,ayla1768,123,Aluno,10573486X,170.965.438-48,7.0,Tatuapé,12/2029,fotos/1768.jpg
1769,Dra. Hadassa Abreu,dra.1769,123,Aluno,245810675,714.902.685-02,7.0,Berrini,12/2028,fotos/1769.jpg
1770,Maria Liz Moura,maria1770,123,Aluno,257613407,154.370.298-88,7.0,Marquês,12/2027,fotos/1770.jpg
1771,Otto Azevedo,otto1771,123,Aluno,021543677,915.804.327-60,7.0,Marquês,12/2027,fotos/1771.jpg
1772,Maria Pires,maria1772,123,Aluno,835170627,602.357.198-03,7.0,Paulista,12/2027,fotos/1772.jpg
1773,Cauê Barbosa,cauê1773,123,Aluno,618302578,629.307.154-99,7.0,Tatuapé,12/2026,fotos/1773.jpg
1774,Vitor Santos,vitor1774,123,Aluno,423170855,754.306.981-48,7.0,Marquês,12/2026,fotos/1774.jpg
1775,Gabrielly Teixeira,gabrielly1775,123,Aluno,43765820X,104.825.679-02,7.0,Berrini,12/2026,fotos/1775.jpg
1776,Bryan Pereira,bryan1776,123,Aluno,235164781,703.165.948-57,7.0,Paulista,12/2027,fotos/1776.jpg
1777,Ravi Cassiano,ravi1777,123,Aluno,051267342,079.254.318-14,7.0,Marquês,12/2027,fotos/1777.jpg
1778,Alexandre Albuquerque,alexandre1778,123,Aluno,47235680X,461.039.785-48,7.0,Pinheiros,12/2027,fotos/1778.jpg
1779,Maria Flor Dias,maria1779,123,Aluno,23165408X,296.401.835-98,7.0,Tatuapé,12/2028,fotos/1779.jpg
1780,Heloisa Ribeiro,heloisa1780,123,Aluno,240867518,947.152.083-50,7.0,Marquês,12/2029,fotos/1780.jpg
1781,Maria Júlia Pereira,maria1781,123,Aluno,436257105,501.467.398-84,7.0,Berrini,12/2026,fotos/1781.jpg
1782,Samuel Oliveira,samuel1782,123,Aluno,162750833,431.082.569-98,7.0,Berrini,12/2029,fotos/1782.jpg
1783,Oliver Nogueira,oliver1783,123,Aluno,465120830,714.023.986-03,7.0,Berrini,12/2026,fotos/1783.jpg
1784,Alexia da Cunha,alexia1784,123,Aluno,124760855,063.298.457-00,7.0,Tatuapé,12/2029,fotos/1784.jpg
1785,José Miguel Cassiano,josé1785,123,Aluno,872053416,567.349.801-20,7.0,Tatuapé,12/2026,fotos/1785.jpg
1786,Samuel Barros,samuel1786,123,Aluno,374865024,503.984.621-51,7.0,Pinheiros,12/2026,fotos/1786.jpg
1787,Maria Laura Rezende,maria1787,123,Aluno,784560213,025.648.791-01,7.0,Tatuapé,12/2027,fotos/1787.jpg
1788,Miguel Vasconcelos,miguel1788,123,Aluno,517280462,807.152.436-08,7.0,Paulista,12/2028,fotos/1788.jpg
1789,Maria Luísa Albuquerque,maria1789,123,Aluno,340615825,209.457.138-60,7.0,Marquês,12/2027,fotos/1789.jpg
1790,Maria Laura Azevedo,maria1790,123,Aluno,512847368,037.594.268-83,7.0,Berrini,12/2029,fotos/1790.jpg
1791,Anthony Macedo,anthony1791,123,Aluno,176538409,023.865.417-62,7.0,Berrini,12/2027,fotos/1791.jpg
1792,Brenda Farias,brenda1792,123,Aluno,286410576,248.953.607-92,7.0,Paulista,12/2027,fotos/1792.jpg
1793,João Lucas Vieira,joão1793,123,Aluno,360147586,372.045.869-56,7.0,Tatuapé,12/2026,fotos/1793.jpg
1794,Laura Viana,laura1794,123,Aluno,281730544,028.391.547-14,7.0,Tatuapé,12/2028,fotos/1794.jpg
1795,Léo Guerra,léo1795,123,Aluno,836015423,493.851.762-00,7.0,Pinheiros,12/2029,fotos/1795.jpg
1796,Danilo Correia,danilo1796,123,Aluno,230476818,612.348.057-07,7.0,Berrini,12/2029,fotos/1796.jpg
1797,Eduarda Freitas,eduarda1797,123,Aluno,284517069,786.409.215-20,7.0,Berrini,12/2026,fotos/1797.jpg
1798,Breno Dias,breno1798,123,Aluno,371285409,403.978.125-23,7.0,Tatuapé,12/2026,fotos/1798.jpg
1799,Dr. Benjamim Siqueira,dr.1799,123,Aluno,408562377,391.276.854-46,7.0,Paulista,12/2029,fotos/1799.jpg
1800,Caroline Pacheco,caroline1800,123,Aluno,562837103,407.139.568-01,7.0,Marquês,12/2028,fotos/1800.jpg
1801,Brenda Silva,brenda1801,123,Aluno,843517268,927.081.456-49,7.0,Paulista,12/2028,fotos/1801.jpg
1802,Srta. Valentina Costa,srta.1802,123,Aluno,804152366,031.684.927-87,7.0,Pinheiros,12/2029,fotos/1802.jpg
1803,Vitória da Paz,vitória1803,123,Aluno,032657845,593.461.820-24,7.0,Tatuapé,12/2028,fotos/1803.jpg
1804,Luiz Gustavo Fogaça,luiz1804,123,Aluno,478120357,736.124.085-26,7.0,Pinheiros,12/2029,fotos/1804.jpg
1805,Igor Machado,igor1805,123,Aluno,701635484,298.367.150-02,7.0,Tatuapé,12/2029,fotos/1805.jpg
1806,Rafael Cavalcanti,rafael1806,123,Aluno,850374212,075.469.832-74,7.0,Marquês,12/2029,fotos/1806.jpg
1807,Melina Nunes,melina1807,123,Aluno,463018278,125.897.460-67,7.0,Berrini,12/2026,fotos/1807.jpg
1808,Gabriela Pacheco,gabriela1808,123,Aluno,863405277,625.481.073-53,7.0,Berrini,12/2027,fotos/1808.jpg
1809,Mirella Caldeira,mirella1809,123,Aluno,816427033,983.174.526-46,7.0,Tatuapé,12/2028,fotos/1809.jpg
1810,Emilly Aragão,emilly1810,123,Aluno,758321600,653.914.208-06,7.0,Tatuapé,12/2027,fotos/1810.jpg
1811,Vitor Hugo Sousa,vitor1811,123,Aluno,364870126,854.763.192-55,7.0,Berrini,12/2026,fotos/1811.jpg
1812,Enzo Gabriel da Rocha,enzo1812,123,Aluno,865712049,278.594.013-04,7.0,Paulista,12/2027,fotos/1812.jpg
1813,Paulo Castro,paulo1813,123,Aluno,165420832,895.341.726-00,7.0,Pinheiros,12/2026,fotos/1813.jpg
1814,Nathan Gomes,nathan1814,123,Aluno,857062414,608.145.237-90,7.0,Berrini,12/2027,fotos/1814.jpg
1815,Maria Fernanda Carvalho,maria1815,123,Aluno,275186301,759.183.460-66,7.0,Tatuapé,12/2028,fotos/1815.jpg
1816,Luiz Felipe Cardoso,luiz1816,123,Aluno,654278301,971.386.024-13,7.0,Berrini,12/2029,fotos/1816.jpg
1817,Lara Porto,lara1817,123,Aluno,568103749,087.496.351-66,7.0,Tatuapé,12/2029,fotos/1817.jpg
1818,Ana Barros,ana1818,123,Aluno,038672157,150.947.236-34,7.0,Berrini,12/2027,fotos/1818.jpg
